Experiment_ID,Month_Year,Date,Lab_ID,Material_Type,Power_Consumption_W,Temperature_K,Levitation_Altitude_m,Success_Rate_Percent
EXP-0505,2021-07,2021-07-23,Lab-Alpha,Gold-Coated Aerogel,1624.9334649680238,86.65189365700104,5.546619300068974,71.82013487923007
EXP-2127,2021-07,2021-07-23,Lab-Epsilon,Gold-Coated Aerogel,1216.911932637253,58.34636606661442,2.7802587368601275,76.86124082407942
EXP-2168,2021-07,2021-07-23,Lab-Alpha,Graphene-YBCO,772.205351808261,83.78130640055002,4.808069053471156,80.00108045858464
EXP-2021,2021-07,2021-07-24,Lab-Epsilon,Bismuth-Strontium,458.5585932153415,71.86892213373964,0.0,68.37423930549285
EXP-2083,2021-07,2021-07-25,Lab-Delta,Graphene-YBCO,1241.2006464814444,91.98136631266422,7.809901797981181,75.42635032590243
EXP-1289,2021-07,2021-07-27,Lab-Beta,Niobium-Titanium,1699.6000831290012,48.18001883518685,8.649357769899972,94.65364575709805
EXP-1209,2021-07,2021-07-27,Lab-Gamma,Gold-Coated Aerogel,1877.6392313647893,65.8462030889225,7.849515276100749,80.51869664079896
EXP-1305,2021-07,2021-07-28,Lab-Delta,Carbon Nanotubes,910.325493623259,42.144674356864115,7.047764805345388,85.73430034220138
EXP-0500,2021-07,2021-07-28,Lab-Alpha,Gold-Coated Aerogel,889.3268559603539,74.76417942150916,3.421641186909172,69.83027607512138
EXP-1445,2021-07,2021-07-28,Lab-Delta,Carbon Nanotubes,414.75591622470574,86.49601399066778,3.453320306151612,72.47762541827316
EXP-2465,2021-07,2021-07-29,Lab-Alpha,Quantum Flex,1312.049600967854,65.40842610042337,12.891511841760535,100.0
EXP-1877,2021-07,2021-07-30,Lab-Gamma,Niobium-Titanium,1404.2595964260536,69.93636967286442,7.23111363701697,81.43969187915148
EXP-0988,2021-07,2021-07-31,Lab-Gamma,Niobium-Titanium,1317.6993251068225,61.744517084027436,9.553499602222422,83.36715945051036
EXP-0201,2021-07,2021-07-31,Lab-Delta,Quantum Flex,1081.1564211205834,49.65990532431252,8.593652710985204,100.0
EXP-2385,2021-07,2021-07-31,Lab-Alpha,Niobium-Titanium,900.2450400220525,81.76820204429548,3.388537774855534,67.52015969881774
EXP-1319,2021-08,2021-08-01,Lab-Epsilon,Gold-Coated Aerogel,1028.330424140287,76.56244340388963,2.355734728901516,72.01819359374316
EXP-1553,2021-08,2021-08-01,Lab-Delta,Gold-Coated Aerogel,461.38390281363945,82.26037495600275,2.2177962779578424,63.43237167825593
EXP-1959,2021-08,2021-08-02,Lab-Gamma,Graphene-YBCO,840.8637482512388,66.39205715597195,4.35542183347913,91.74353598392032
EXP-0571,2021-08,2021-08-03,Lab-Gamma,Graphene-YBCO,1575.8696992111609,82.47674910101854,12.125520264931687,90.31283262434081
EXP-2221,2021-08,2021-08-06,Lab-Beta,Gold-Coated Aerogel,1746.7898584809654,74.23385365873241,7.471126571206053,80.37004942577212
EXP-1891,2021-08,2021-08-07,Lab-Alpha,Carbon Nanotubes,1473.5591057370827,76.97893104818964,9.46859783068925,84.62875129613758
EXP-2078,2021-08,2021-08-08,Lab-Epsilon,Niobium-Titanium,1109.4333074618953,87.45481034554905,3.052740764135787,66.48356366058643
EXP-0354,2021-08,2021-08-09,Lab-Epsilon,Niobium-Titanium,1343.555903978741,94.09601128976698,3.6826758142054192,76.12327494986891
EXP-1660,2021-08,2021-08-10,Lab-Epsilon,Carbon Nanotubes,1093.202883929685,47.43169249623101,7.222072175429981,95.18365921163698
EXP-1269,2021-08,2021-08-10,Lab-Delta,Graphene-YBCO,840.742848864585,66.85237392596697,4.558198790030941,80.99482745824497
EXP-2248,2021-08,2021-08-10,Lab-Beta,Bismuth-Strontium,890.1901562410305,68.84659441846509,2.783772906593734,76.22333893361139
EXP-0755,2021-08,2021-08-10,Lab-Gamma,Carbon Nanotubes,730.1473292169705,78.44914831864716,3.9870878260010034,78.96805482426137
EXP-2055,2021-08,2021-08-11,Lab-Epsilon,Quantum Flex,999.7294394017941,87.38074088062059,7.006135447538959,78.95673263449709
EXP-2266,2021-08,2021-08-11,Lab-Delta,Gold-Coated Aerogel,1121.3282406852798,71.42008761235006,3.737237185443829,80.54485752091243
EXP-1513,2021-08,2021-08-12,Lab-Beta,Carbon Nanotubes,908.9857192560899,76.94648706885948,6.1570948421134775,81.33329085017823
EXP-2189,2021-08,2021-08-13,Lab-Beta,Graphene-YBCO,1045.8143771115338,56.51677901467629,7.8003021771684695,88.23800521270783
EXP-2452,2021-08,2021-08-14,Lab-Epsilon,Quantum Flex,1299.8644714036964,58.92103627176232,11.903521674098718,96.16724947248304
EXP-2253,2021-08,2021-08-14,Lab-Beta,Carbon Nanotubes,1119.6439174906284,70.69869372213913,5.810964732755249,76.3098993020654
EXP-0133,2021-08,2021-08-15,Lab-Epsilon,Niobium-Titanium,1171.3851151741949,86.37089895432062,4.405422457720725,70.12588799050476
EXP-1999,2021-08,2021-08-15,Lab-Epsilon,Graphene-YBCO,1722.6158337210195,65.30254820506553,12.607780081398921,88.19513919252365
EXP-1616,2021-08,2021-08-15,Lab-Alpha,Bismuth-Strontium,1191.8351426935485,78.9092311031021,4.244883593567325,67.55337524153543
EXP-1803,2021-08,2021-08-16,Lab-Epsilon,Graphene-YBCO,428.0892580718785,73.23472227214988,0.048570730198141954,77.1594880963667
EXP-1157,2021-08,2021-08-17,Lab-Delta,Graphene-YBCO,1202.2965787217759,70.84227481504627,6.64731926769983,77.36483859832268
EXP-0704,2021-08,2021-08-18,Lab-Epsilon,Niobium-Titanium,1315.291652138118,54.3321753069868,6.744298553162798,89.70154810956062
EXP-1344,2021-08,2021-08-20,Lab-Beta,Gold-Coated Aerogel,1303.484053389533,79.56244722242857,6.419691504138706,83.34212658216235
EXP-0064,2021-08,2021-08-23,Lab-Gamma,Graphene-YBCO,200.0,104.35847526432883,0.0,54.366575350569235
EXP-1291,2021-08,2021-08-23,Lab-Epsilon,Bismuth-Strontium,750.9656244199026,79.46391271514389,1.627144766619324,64.80521152538935
EXP-1409,2021-08,2021-08-26,Lab-Delta,Carbon Nanotubes,1400.7692633908273,79.27143760643212,7.1904468896712075,70.71585534768408
EXP-1060,2021-08,2021-08-26,Lab-Beta,Gold-Coated Aerogel,1381.9670946966726,69.50755859134034,5.998919089878293,80.70013373264949
EXP-0658,2021-08,2021-08-27,Lab-Gamma,Carbon Nanotubes,1715.1881998332778,66.37080399782278,13.168191669406024,90.84148410030708
EXP-2232,2021-08,2021-08-29,Lab-Alpha,Niobium-Titanium,625.4841206867713,71.91826250744293,1.6743996757089892,70.25350025972938
EXP-0437,2021-08,2021-08-29,Lab-Gamma,Bismuth-Strontium,1452.389795932439,60.72043729585708,8.806242842141897,78.9562195340809
EXP-2377,2021-08,2021-08-30,Lab-Gamma,Niobium-Titanium,1194.5526090661901,51.8485655881448,7.250591560099208,89.14168707061145
EXP-0294,2021-08,2021-08-31,Lab-Delta,Carbon Nanotubes,1355.0047233089506,47.12259026441485,8.652540266425712,95.36800062493393
EXP-1643,2021-09,2021-09-01,Lab-Delta,Gold-Coated Aerogel,1069.3229520569923,43.28164128397236,3.9698508017138083,85.44536570158779
EXP-1669,2021-09,2021-09-01,Lab-Epsilon,Gold-Coated Aerogel,1504.9771979326445,61.06066485811512,5.345920842541372,86.70918486906199
EXP-0162,2021-09,2021-09-04,Lab-Beta,Gold-Coated Aerogel,1856.2915764022134,57.31617690142692,6.1093214248517915,85.49192566063135
EXP-1160,2021-09,2021-09-04,Lab-Beta,Gold-Coated Aerogel,1301.4916082034056,82.62601268570268,3.8911462979675604,71.78977701133516
EXP-0514,2021-09,2021-09-04,Lab-Delta,Gold-Coated Aerogel,1162.207074342205,63.450302840718535,2.6930530924189062,87.31003786919686
EXP-1812,2021-09,2021-09-06,Lab-Delta,Niobium-Titanium,1104.3491759592155,86.39662021699175,0.0,73.58837076375448
EXP-1298,2021-09,2021-09-07,Lab-Delta,Carbon Nanotubes,1337.1185687708635,32.42044403733699,8.300436602513354,94.38845236221049
EXP-0664,2021-09,2021-09-08,Lab-Epsilon,Niobium-Titanium,1633.6532349911204,69.22926538158585,9.916027770040811,92.86853070690691
EXP-2480,2021-09,2021-09-11,Lab-Alpha,Bismuth-Strontium,1005.9608242795923,83.8414927304267,5.884055983097143,72.43579886476316
EXP-1818,2021-09,2021-09-11,Lab-Epsilon,Niobium-Titanium,1458.3888651278148,50.731713866259135,5.1072554308544476,86.71000826401742
EXP-1153,2021-09,2021-09-14,Lab-Delta,Carbon Nanotubes,1376.998671827172,65.62453081444079,12.818366161781299,99.50246350381046
EXP-1707,2021-09,2021-09-14,Lab-Delta,Quantum Flex,410.5377962413546,73.56604383519793,3.7296141508672926,68.8444142971343
EXP-0328,2021-09,2021-09-15,Lab-Delta,Bismuth-Strontium,1547.8204426591165,85.78160233711954,8.823135762763147,83.08061150105458
EXP-0981,2021-09,2021-09-15,Lab-Epsilon,Bismuth-Strontium,1920.6158455700934,104.19125105277044,12.512083302235048,77.99944021542085
EXP-1178,2021-09,2021-09-15,Lab-Beta,Carbon Nanotubes,1230.2397957803748,35.406657934646574,8.266480607463206,100.0
EXP-1092,2021-09,2021-09-16,Lab-Gamma,Graphene-YBCO,1211.5363486413248,56.361318123369124,7.8855223086565935,95.5935291057057
EXP-0456,2021-09,2021-09-17,Lab-Alpha,Graphene-YBCO,1700.9468386643102,62.58475776732801,15.442211883598482,100.0
EXP-1369,2021-09,2021-09-18,Lab-Epsilon,Graphene-YBCO,1239.674035991091,100.38950598752697,8.774753589590679,78.87777337092463
EXP-0353,2021-09,2021-09-19,Lab-Beta,Quantum Flex,1500.9299572109746,68.21804105301798,14.075804016345263,95.42101481207678
EXP-0224,2021-09,2021-09-19,Lab-Alpha,Quantum Flex,1068.753866732583,74.53231475228297,8.445034506385008,81.39418858796098
EXP-1794,2021-09,2021-09-20,Lab-Gamma,Quantum Flex,1347.8963210561453,68.45640005364002,11.724050521667005,90.87971946731118
EXP-2450,2021-09,2021-09-21,Lab-Alpha,Graphene-YBCO,1464.3677548620433,69.09803465487921,9.790977433191095,87.02691072084154
EXP-1619,2021-09,2021-09-23,Lab-Alpha,Quantum Flex,1350.8940676370619,82.65017850106943,9.899187400582415,78.83371735658908
EXP-0223,2021-09,2021-09-24,Lab-Alpha,Graphene-YBCO,1488.4371185944383,64.61277261540562,10.51512559067351,93.88169494612004
EXP-1055,2021-09,2021-09-25,Lab-Alpha,Graphene-YBCO,1481.8616347997367,69.1603921308722,12.658988562364463,89.01815601479329
EXP-0555,2021-09,2021-09-25,Lab-Beta,Gold-Coated Aerogel,1551.2591741354124,103.27660052954558,4.244504442943938,62.275578014382
EXP-1681,2021-09,2021-09-25,Lab-Delta,Niobium-Titanium,997.5861182123573,76.12450722856846,3.6563451493661647,75.36806212547529
EXP-0747,2021-09,2021-09-25,Lab-Epsilon,Quantum Flex,721.0077255577428,49.8603025463437,4.93106659618222,89.55017034286622
EXP-0771,2021-09,2021-09-25,Lab-Delta,Quantum Flex,1257.5175003810707,47.566956134809175,8.726731550214925,100.0
EXP-1966,2021-09,2021-09-26,Lab-Beta,Gold-Coated Aerogel,1291.9055548742826,65.09899660052005,4.582831952072844,77.94453724818983
EXP-2284,2021-09,2021-09-26,Lab-Epsilon,Gold-Coated Aerogel,1143.4488122263558,78.34867033113366,0.5339334718734157,79.05334412787673
EXP-0536,2021-09,2021-09-27,Lab-Epsilon,Carbon Nanotubes,835.0820147268987,71.96907041994487,3.511902146066943,75.57752388705266
EXP-2395,2021-09,2021-09-28,Lab-Delta,Quantum Flex,1038.8989413172126,62.404538963827484,7.820560024916622,81.79123820974094
EXP-1097,2021-09,2021-09-30,Lab-Epsilon,Graphene-YBCO,516.701535847227,79.25921788912697,2.2595472940801473,70.46726396001239
EXP-1456,2021-10,2021-10-01,Lab-Gamma,Bismuth-Strontium,1119.638997783051,58.29801018593956,3.331844625165397,74.81400441309431
EXP-0386,2021-10,2021-10-01,Lab-Delta,Niobium-Titanium,1215.8767029327403,84.8569413651264,6.659792784845052,86.95963696943224
EXP-0318,2021-10,2021-10-02,Lab-Gamma,Graphene-YBCO,980.4322560778794,73.48271329753291,3.2213388879817146,69.26720236499945
EXP-0261,2021-10,2021-10-03,Lab-Epsilon,Quantum Flex,1201.7998195074097,52.496673939046104,11.28357799544272,94.9963315144271
EXP-0164,2021-10,2021-10-04,Lab-Epsilon,Niobium-Titanium,1674.1479123295148,85.06362500367881,9.233116906986261,84.7864418422993
EXP-1066,2021-10,2021-10-06,Lab-Epsilon,Niobium-Titanium,1764.4020829294468,81.75770410467076,8.064321463068303,77.77126200996989
EXP-1666,2021-10,2021-10-07,Lab-Beta,Gold-Coated Aerogel,1030.3720782227654,72.05600849838402,2.3153391426401537,84.11864548675007
EXP-0206,2021-10,2021-10-07,Lab-Beta,Gold-Coated Aerogel,1721.3733766062949,68.77861028461824,5.542595619178444,90.09448463761379
EXP-1203,2021-10,2021-10-07,Lab-Beta,Graphene-YBCO,1281.5150212827234,56.45913318132034,8.340190553222687,87.23848557987641
EXP-0058,2021-10,2021-10-08,Lab-Alpha,Carbon Nanotubes,977.0580065378447,89.8724263298514,3.790658252782401,66.16344934152622
EXP-0128,2021-10,2021-10-09,Lab-Gamma,Gold-Coated Aerogel,674.6043473237501,75.73482831642492,2.0528376993708157,73.69445666038754
EXP-0232,2021-10,2021-10-10,Lab-Beta,Graphene-YBCO,1297.2047428038804,86.3149934772188,9.26988673965952,74.60827642058726
EXP-0803,2021-10,2021-10-14,Lab-Beta,Bismuth-Strontium,1244.5305994025243,49.97522638336801,5.592634491845506,93.20646417722641
EXP-0488,2021-10,2021-10-15,Lab-Gamma,Carbon Nanotubes,1061.812541143971,68.4307460145856,5.882075080933928,74.51174666159314
EXP-1232,2021-10,2021-10-15,Lab-Epsilon,Graphene-YBCO,1008.570123394994,76.96148800849905,4.928108566469317,85.56111203408408
EXP-0533,2021-10,2021-10-17,Lab-Delta,Gold-Coated Aerogel,1944.3948160734444,77.70359992002744,8.537994162398572,81.98783261160389
EXP-0857,2021-10,2021-10-17,Lab-Beta,Quantum Flex,1333.784025638802,80.3730007397392,10.369275525204609,95.09857564715037
EXP-0540,2021-10,2021-10-18,Lab-Alpha,Gold-Coated Aerogel,776.1978256618453,72.04829861116289,0.672544270792024,72.117451168383
EXP-0753,2021-10,2021-10-19,Lab-Alpha,Quantum Flex,1066.6820454553763,46.011029109208295,9.394565584870886,97.10837062513625
EXP-0415,2021-10,2021-10-20,Lab-Beta,Niobium-Titanium,1468.9436835534007,71.56735041428702,9.072952261646975,81.7128697741245
EXP-0302,2021-10,2021-10-21,Lab-Delta,Quantum Flex,425.28188450710434,66.89548759765154,4.003468104068142,70.69079486136616
EXP-1767,2021-10,2021-10-22,Lab-Gamma,Quantum Flex,1326.9030900935934,69.77369010888091,10.836903857725323,91.64251169122251
EXP-1434,2021-10,2021-10-22,Lab-Alpha,Gold-Coated Aerogel,1278.622711079833,75.44223509068328,3.4324366321073074,67.372925021499
EXP-1173,2021-10,2021-10-23,Lab-Alpha,Bismuth-Strontium,1514.8554216013893,105.471002269054,5.821299055385047,72.03534641812671
EXP-1473,2021-10,2021-10-23,Lab-Alpha,Bismuth-Strontium,865.1032425578577,99.49804642397964,3.6707848181632503,65.70247300907104
EXP-2343,2021-10,2021-10-23,Lab-Beta,Bismuth-Strontium,1376.0335699590705,56.42793100298205,7.702257430746427,93.00629796972343
EXP-0691,2021-10,2021-10-24,Lab-Beta,Gold-Coated Aerogel,1450.5864367110346,53.24942303723189,7.509045128417026,92.87297148161505
EXP-0238,2021-10,2021-10-25,Lab-Epsilon,Quantum Flex,1341.0758159290447,71.08684895688774,8.777845432422295,85.60887795011494
EXP-1708,2021-10,2021-10-25,Lab-Gamma,Carbon Nanotubes,1472.254000677554,66.8418679064014,11.708072162646825,91.18290533963695
EXP-1463,2021-10,2021-10-25,Lab-Beta,Graphene-YBCO,1267.2188676721082,56.485570364674345,7.422503873246514,82.98972448546235
EXP-1308,2021-10,2021-10-26,Lab-Epsilon,Niobium-Titanium,1823.9750809491284,94.40611402713999,7.550188256545839,71.21316868432906
EXP-1639,2021-10,2021-10-27,Lab-Alpha,Niobium-Titanium,1319.8065858043396,90.9103389391505,4.020456830585994,74.23165600178498
EXP-1107,2021-10,2021-10-27,Lab-Delta,Bismuth-Strontium,1876.9592009552446,87.928902535472,10.10859337462727,75.54017041195681
EXP-1474,2021-10,2021-10-27,Lab-Alpha,Gold-Coated Aerogel,991.0379532310515,77.003761551856,2.8533008361553693,76.73481262462204
EXP-1051,2021-10,2021-10-28,Lab-Beta,Graphene-YBCO,944.1092280874543,84.12153430224338,6.423140436230502,75.51870949182735
EXP-0868,2021-10,2021-10-29,Lab-Epsilon,Bismuth-Strontium,310.39207105548576,75.01727817417269,0.8538441453823991,63.282805402287046
EXP-1502,2021-10,2021-10-31,Lab-Epsilon,Gold-Coated Aerogel,735.7691388575129,88.1985975739711,0.0,56.966590147462696
EXP-1053,2021-11,2021-11-02,Lab-Alpha,Niobium-Titanium,828.8025001326007,92.18396407378833,3.7004102811796944,63.47964598414379
EXP-0831,2021-11,2021-11-02,Lab-Beta,Gold-Coated Aerogel,780.3494034964165,89.62278174955397,0.0,54.701515543958024
EXP-2046,2021-11,2021-11-02,Lab-Alpha,Carbon Nanotubes,1643.4606450025033,78.12496036773908,10.555990289755572,83.4719293482478
EXP-2258,2021-11,2021-11-03,Lab-Beta,Bismuth-Strontium,1179.1043652946641,78.59692899355976,5.9874863053278276,75.2778455908434
EXP-0968,2021-11,2021-11-04,Lab-Epsilon,Bismuth-Strontium,414.9061900548477,67.32405944778343,0.0,76.5535998440559
EXP-2072,2021-11,2021-11-05,Lab-Alpha,Niobium-Titanium,1311.3940322178983,52.599898748191606,4.739647508314727,82.2580266791969
EXP-1698,2021-11,2021-11-06,Lab-Epsilon,Gold-Coated Aerogel,1148.3756253752365,82.80381967414132,4.138118421837353,74.1320155846037
EXP-0873,2021-11,2021-11-06,Lab-Epsilon,Gold-Coated Aerogel,794.6527969634703,51.43776702625978,0.0,81.158992906602
EXP-0678,2021-11,2021-11-06,Lab-Delta,Niobium-Titanium,1465.1127544083845,81.52646604985635,6.346562186726266,72.50716680026994
EXP-0944,2021-11,2021-11-07,Lab-Epsilon,Quantum Flex,937.1748323433151,79.0073056414392,7.011078396977841,72.48661713486858
EXP-0509,2021-11,2021-11-12,Lab-Beta,Gold-Coated Aerogel,1612.263118394986,94.23682226722508,2.850471117170926,62.04706884751772
EXP-0202,2021-11,2021-11-12,Lab-Beta,Graphene-YBCO,1065.3413582538856,56.230579418970564,9.333477210950111,88.6697408352622
EXP-1061,2021-11,2021-11-12,Lab-Gamma,Quantum Flex,675.2503907279049,34.080216123518696,2.235307482806281,87.27794483309646
EXP-1398,2021-11,2021-11-13,Lab-Gamma,Niobium-Titanium,722.601023640189,95.24304082797714,0.0,59.09412685646567
EXP-0157,2021-11,2021-11-14,Lab-Alpha,Bismuth-Strontium,1075.2392067564485,73.21291605826362,5.8954590530383975,80.00185558552442
EXP-0237,2021-11,2021-11-14,Lab-Epsilon,Niobium-Titanium,2084.3563971203125,71.27555586490611,9.161635127703136,76.97883275180546
EXP-0830,2021-11,2021-11-15,Lab-Alpha,Carbon Nanotubes,1072.170576683665,59.94995981847508,6.3343005003364095,87.43194658403463
EXP-0954,2021-11,2021-11-15,Lab-Delta,Quantum Flex,1008.8686490503724,36.820092501668974,8.263612781347323,100.0
EXP-0482,2021-11,2021-11-15,Lab-Delta,Carbon Nanotubes,704.5747243861331,108.20889534575787,3.9614869540420434,58.689075881174894
EXP-2333,2021-11,2021-11-15,Lab-Delta,Graphene-YBCO,1452.5785650759321,61.949211590415956,10.031911121021112,86.03093046036179
EXP-0455,2021-11,2021-11-16,Lab-Gamma,Gold-Coated Aerogel,1136.5305978082993,79.52515084765133,2.3334852408940225,80.22991027006103
EXP-2109,2021-11,2021-11-17,Lab-Gamma,Quantum Flex,891.1491132671107,54.687260189258545,7.325096312214398,83.94429303406707
EXP-2470,2021-11,2021-11-17,Lab-Delta,Niobium-Titanium,1050.9310908507307,53.868898118292364,3.1667071671147777,77.8306287892818
EXP-0049,2021-11,2021-11-17,Lab-Gamma,Bismuth-Strontium,551.5522091775281,94.04365346610453,1.4713020548578724,68.64731779438262
EXP-0388,2021-11,2021-11-18,Lab-Beta,Carbon Nanotubes,392.07466706470643,51.874295034596145,4.591700422374374,85.40780033521895
EXP-1798,2021-11,2021-11-18,Lab-Beta,Quantum Flex,2248.5899145913954,80.62665806103229,21.750341173011947,100.0
EXP-0926,2021-11,2021-11-19,Lab-Epsilon,Gold-Coated Aerogel,2337.578958610272,67.43206886943955,8.21434306437525,79.80708692875764
EXP-1938,2021-11,2021-11-19,Lab-Epsilon,Quantum Flex,1623.6774860494193,63.46148185254265,15.431213124061973,100.0
EXP-1482,2021-11,2021-11-19,Lab-Gamma,Quantum Flex,742.661085572975,52.27030887587049,5.213013080207251,92.4851140080182
EXP-0631,2021-11,2021-11-20,Lab-Alpha,Graphene-YBCO,1020.4103675483753,74.57949683785333,8.196498248554088,78.04469203468321
EXP-1241,2021-11,2021-11-20,Lab-Gamma,Bismuth-Strontium,1975.844763442978,41.650468016314775,12.341337009036527,100.0
EXP-1946,2021-11,2021-11-20,Lab-Beta,Bismuth-Strontium,868.3296281970781,56.427223893990984,7.678042950031909,82.66982498610294
EXP-0636,2021-11,2021-11-21,Lab-Epsilon,Quantum Flex,1204.080588569948,70.46782453701576,10.550644583945196,86.9737692436246
EXP-1162,2021-11,2021-11-22,Lab-Epsilon,Niobium-Titanium,1631.4683030112042,55.483718072594314,8.025294041883976,92.518127113976
EXP-2197,2021-11,2021-11-23,Lab-Beta,Gold-Coated Aerogel,2273.2492866867556,77.69657858659977,10.581080209871574,83.1642188848588
EXP-1689,2021-11,2021-11-23,Lab-Delta,Graphene-YBCO,1598.9063814791657,90.7862163892693,10.077829312470847,76.58967433223734
EXP-2337,2021-11,2021-11-25,Lab-Delta,Graphene-YBCO,933.8386848519687,65.88546785805381,6.870344046587222,82.41450410380044
